,track_name,genre,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,cluster
3276,Dance Of The Vampires,Reggae,0.0479,0.7979999999999999,0.757,0.675,0.328,-7.576,0.174,136.993,0.74,Cluster 1
3277,It Noh Funny,Reggae,0.000449,0.737,0.435,0.000447,0.0326,-15.229,0.163,135.984,0.461,Cluster 1
3278,Book Of Rules,Reggae,0.275,0.785,0.531,0.155,0.131,-14.137,0.0548,142.49200000000005,0.932,Cluster 3
3279,Pick A Dub,Reggae,0.295,0.7020000000000001,0.55,0.873,0.579,-9.739,0.0365,139.18,0.594,Cluster 1
3280,Slicer Dub Plate,Reggae,0.021,0.634,0.8240000000000001,0.8490000000000001,0.35,-5.917999999999998,0.0686,133.541,0.396,Cluster 1
3281,Sproing-A-Dub,Reggae,0.0192,0.763,0.8370000000000001,0.8109999999999999,0.247,-11.823,0.0585,159.952,0.858,Cluster 3
3282,I Love Marijuana,Reggae,0.0026,0.903,0.617,0.00103,0.0791,-7.277,0.0645,124.167,0.84,Cluster 1
3283,Never Get Burn - 2002 Digital Remaster,Reggae,0.452,0.938,0.815,0.00418,0.34600000000000003,-7.747000000000001,0.138,124.325,0.877,Cluster 1
3284,Freedom - Dub,Reggae,0.08199999999999999,0.691,0.7609999999999999,0.84,0.376,-9.265,0.0353,125.257,0.6459999999999999,Cluster 1
3285,Saturday Night Style - Dub / Instrumental Reggae Music,Reggae,0.249,0.73,0.847,0.14300000000000002,0.9,-7.454,0.0528,123.878,0.643,Cluster 1
3286,Guess Who's Coming To Dinner,Reggae,0.0622,0.87,0.542,0.00647,0.105,-11.072,0.0673,133.724,0.736,Cluster 1
3287,Miss Know It All,Reggae,0.00459,0.6940000000000001,0.414,0.594,0.052000000000000005,-6.596,0.0384,81.176,0.7140000000000001,Cluster 4
3288,Replay,Reggae,0.0959,0.77,0.479,0.6409999999999999,0.13,-8.923,0.13,75.024,0.293,Cluster 4
3289,White Rice Dub,Reggae,0.0408,0.7609999999999999,0.662,0.858,0.0872,-10.303,0.112,137.332,0.458,Cluster 1
3290,Betrayers Call,Reggae,0.175,0.608,0.5379999999999999,0.904,0.108,-11.874,0.0469,155.562,0.509,Cluster 3
3291,Draw Your Brakes,Reggae,0.00257,0.82,0.429,0.0,0.179,-11.155,0.156,82.083,0.674,Cluster 4
3292,Michael Talbot Affair,Reggae,0.0187,0.679,0.8370000000000001,0.87,0.0496,-6.606,0.17,140.112,0.892,Cluster 1
3293,Marijuana In My Brain,Reggae,0.0669,0.768,0.721,0.0,0.268,-6.857,0.22,131.22899999999998,0.8140000000000001,Cluster 1
3294,Wisdom,Reggae,0.0291,0.6779999999999999,0.537,0.0,0.235,-13.38,0.309,72.417,0.777,Cluster 4
3295,Heat,Reggae,0.784,0.91,0.297,0.917,0.0868,-24.368,0.0578,119.996,0.479,Cluster 1
3296,Martian Encounter,Reggae,0.0008060000000000001,0.733,0.294,0.7859999999999999,0.3720000000000001,-14.285,0.14400000000000002,72.962,0.591,Cluster 4
3297,Hit The Road Jack,Reggae,0.0021,0.642,0.669,2.69e-06,0.311,-8.943,0.0686,141.946,0.731,Cluster 3
3298,Melodica Way,Reggae,7.42e-05,0.5589999999999999,0.703,0.777,0.0859,-4.849,0.0321,160.887,0.693,Cluster 3
3299,Be Strong,Reggae,0.188,0.652,0.522,0.0,0.7759999999999999,-11.308,0.26,85.414,0.815,Cluster 4
3300,Since I Threw The Comb Away - 2002 Digital Remaster,Reggae,0.0216,0.7809999999999999,0.55,2.31e-05,0.061,-9.923,0.158,121.44,0.8909999999999999,Cluster 1
3301,Dub Stew,Reggae,0.00233,0.8109999999999999,0.5589999999999999,0.9,0.0509,-10.021,0.0393,134.185,0.6659999999999999,Cluster 1
3302,Baby Girl - Feat. Zig Zag,Reggae,0.7070000000000001,0.635,0.36,0.462,0.0977,-18.897,0.3720000000000001,120.034,0.3670000000000001,Cluster 1
3303,Sponji Reggae,Reggae,0.129,0.784,0.51,0.000331,0.034,-10.942,0.0731,74.567,0.945,Cluster 4
3304,Police In Helicopter - N/A,Reggae,0.345,0.759,0.764,0.0,0.13699999999999998,-5.314,0.105,77.002,0.909,Cluster 4
3305,Message From The King - 2000 Digital Remaster,Reggae,0.259,0.708,0.5710000000000001,0.0,0.25,-10.532,0.214,133.064,0.322,Cluster 1
3306,Dub To Africa,Reggae,1.7e-05,0.755,0.439,0.6990000000000001,0.254,-11.276,0.0448,129.815,0.499,Cluster 1
3307,Burial Dub,Reggae,0.0682,0.748,0.563,0.821,0.36,-12.31,0.0846,122.788,0.836,Cluster 1
3308,Roots Of Africa Dub,Reggae,0.0063,0.8640000000000001,0.253,0.862,0.127,-19.09,0.0583,124.92,0.458,Cluster 1
3309,Murder,Reggae,0.00251,0.8690000000000001,0.531,0.883,0.0981,-9.605,0.042,135.651,0.637,Cluster 1
3310,Highest Grade Dub,Reggae,0.0266,0.787,0.631,0.813,0.253,-5.364,0.0597,97.021,0.578,Cluster 2
3311,The 'Erb,Reggae,0.0034200000000000003,0.933,0.792,1.25e-06,0.67,-7.9129999999999985,0.0842,139.745,0.917,Cluster 1
3312,Batta Batta,Reggae,0.0866,0.875,0.777,0.091,0.206,-5.379,0.043,95.242,0.636,Cluster 2
3313,Midnight Sun - Prince Fatty Dub,Reggae,0.0459,0.65,0.762,0.599,0.31,-5.88,0.0975,82.87,0.763,Cluster 4
3314,Mother Dubber,Reggae,0.00427,0.589,0.638,0.8390000000000001,0.0934,-8.87,0.0468,82.071,0.16399999999999998,Cluster 4
3315,Hurry On Now - Boub Remix,Reggae,0.0892,0.7909999999999999,0.536,0.145,0.102,-9.336,0.0612,166.679,0.848,Cluster 3
3316,Sun Is Shining (Dub Version),Reggae,0.01,0.915,0.81,0.257,0.135,-5.739,0.2,143.866,0.624,Cluster 3
3317,Let them Shine (Dub Version),Reggae,7.070000000000001e-05,0.708,0.769,0.68,0.37,-8.658,0.0622,144.005,0.816,Cluster 3
3318,The Raft,Reggae,0.0139,0.6679999999999999,0.534,0.369,0.328,-8.267000000000001,0.0371,139.429,0.339,Cluster 1
3319,Dub On Fire,Reggae,0.0403,0.5760000000000001,0.747,0.852,0.209,-6.444,0.0503,80.975,0.293,Cluster 4
3320,World a Music,Reggae,0.0134,0.8740000000000001,0.459,0.00883,0.049,-9.343,0.142,74.081,0.329,Cluster 4
3321,Only Woman D.J. With Degree,Reggae,0.123,0.746,0.5529999999999999,0.0,0.218,-8.597000000000001,0.363,76.45100000000002,0.662,Cluster 4
3322,Brain Damage (Adrian Sherwood and Jazzwad Remix),Reggae,0.0294,0.721,0.7440000000000001,0.0902,0.0782,-5.377000000000002,0.0796,124.043,0.5770000000000001,Cluster 1
3323,Tapper Zukie In Dub,Reggae,0.102,0.74,0.774,0.7809999999999999,0.511,-11.259,0.106,127.852,0.594,Cluster 1
3324,Cry Tuff + The Originals,Reggae,2.15e-05,0.76,0.496,0.675,0.391,-12.023,0.0402,129.018,0.585,Cluster 1
3325,The Same Song - Edit,Reggae,0.141,0.924,0.546,0.00136,0.0361,-6.582999999999998,0.233,123.33,0.685,Cluster 1
3326,The Sun Is Shining,Reggae,0.274,0.597,0.524,5.08e-05,0.0891,-7.352,0.173,73.934,0.847,Cluster 4
3327,Ku Klux Klan,Reggae,0.0205,0.735,0.514,0.0,0.0316,-12.18,0.141,128.865,0.8170000000000001,Cluster 1
3328,Pressure Drop,Reggae,0.201,0.618,0.6920000000000001,0.0,0.103,-6.313,0.0334,146.612,0.978,Cluster 3
3329,Slavery Days,Reggae,0.00144,0.7559999999999999,0.419,0.00155,0.1,-9.205,0.131,143.045,0.72,Cluster 3
3330,Looks Is Deceiving - 2000 Digital Remaster,Reggae,0.153,0.848,0.545,1.12e-05,0.231,-7.582000000000002,0.113,79.24,0.713,Cluster 4
3331,Stick A Bush - 2002 Digital Remaster,Reggae,0.0144,0.871,0.496,0.00671,0.106,-11.835,0.0544,136.037,0.598,Cluster 1
3332,Money In My Pocket,Reggae,0.604,0.742,0.45,0.0,0.107,-13.333,0.0569,137.914,0.964,Cluster 1
3333,True Love,Reggae,0.18,0.8590000000000001,0.417,0.0,0.11,-8.879,0.0478,116.847,0.557,Cluster 1
3334,Blackheart Man,Reggae,0.457,0.7909999999999999,0.39,0.0237,0.402,-15.474,0.451,147.605,0.809,Cluster 3
3335,Roots Train,Reggae,0.0442,0.8640000000000001,0.429,0.205,0.289,-12.019,0.0851,127.747,0.97,Cluster 1
3336,Night Nurse,Reggae,0.0318,0.8220000000000001,0.298,0.0299,0.0316,-14.86,0.162,74.679,0.931,Cluster 4
3337,Ain't No Sunshine,Reggae,0.667,0.774,0.479,0.0,0.221,-9.703,0.284,128.7,0.918,Cluster 1
3338,Revolution,Reggae,0.271,0.718,0.59,0.000306,0.127,-8.242,0.112,84.72399999999998,0.762,Cluster 4
3339,Behold - 2000 Digital Remaster,Reggae,0.0262,0.813,0.6829999999999999,0.00105,0.159,-9.413,0.0549,143.553,0.966,Cluster 3
3340,Right Time - 2001 Digital Remaster,Reggae,0.33,0.8370000000000001,0.382,6.14e-05,0.127,-10.726,0.052000000000000005,139.042,0.56,Cluster 1
3341,Cassava Piece,Reggae,0.0519,0.7879999999999999,0.6609999999999999,0.951,0.058,-9.013,0.0507,133.085,0.925,Cluster 1
3342,Cool And Calm,Reggae,0.0963,0.789,0.4320000000000001,2.79e-05,0.0441,-9.994,0.13699999999999998,76.413,0.792,Cluster 4
3343,None Shall Escape The Judgement,Reggae,0.107,0.731,0.653,0.0,0.0909,-6.528,0.0357,102.203,0.933,Cluster 2
3344,Marcus Garvey,Reggae,0.0442,0.726,0.487,0.007659999999999998,0.0955,-9.235,0.0993,91.899,0.48,Cluster 2
3345,Three Little Birds,Reggae,0.00974,0.825,0.494,5.15e-06,0.0361,-10.486,0.0698,74.10300000000002,0.626,Cluster 4
3346,I Wish You Were Here,Reggae,0.0163,0.792,0.568,0.0086,0.0986,-7.851,0.0668,143.97899999999996,0.565,Cluster 3
3347,Brothers And Sisters,Reggae,0.112,0.741,0.695,0.0,0.36,-6.832999999999998,0.106,93.991,0.386,Cluster 2
3348,Police & Thieves,Reggae,0.0583,0.933,0.363,0.0,0.161,-13.328,0.0971,127.158,0.906,Cluster 1
3349,Tenement Yard,Reggae,0.247,0.889,0.391,0.0,0.0859,-11.157,0.37,143.844,0.965,Cluster 3
3350,Cool Down The Pace,Reggae,0.0748,0.865,0.253,0.0404,0.0699,-16.122,0.234,76.351,0.954,Cluster 4
3351,Police In Helicopter,Reggae,0.0331,0.6859999999999999,0.652,8.34e-06,0.0578,-7.586,0.111,141.185,0.503,Cluster 1
3352,Declaration Of Rights - 2000 Digital Remaster,Reggae,0.731,0.7659999999999999,0.4270000000000001,0.000572,0.184,-10.959,0.336,74.063,0.823,Cluster 4
3353,Funky Kingston,Reggae,0.276,0.7709999999999999,0.501,0.000449,0.0543,-10.694,0.111,98.696,0.94,Cluster 2
3354,"The Harder They Come - From ""The Harder They Come"" Soundtrack",Reggae,0.632,0.679,0.575,0.0,0.165,-8.037,0.0717,102.588,0.79,Cluster 2
3355,Punky Reggae Party,Reggae,0.0219,0.812,0.638,0.161,0.0856,-8.116,0.0613,135.165,0.905,Cluster 1
3356,One Step Forward,Reggae,0.004379999999999999,0.929,0.349,1.2e-06,0.0874,-13.612,0.119,131.691,0.7879999999999999,Cluster 1
3357,Fisherman,Reggae,0.149,0.5820000000000001,0.723,2.8999999999999998e-06,0.0906,-6.105,0.145,168.185,0.44,Cluster 3
3358,Ali Baba,Reggae,0.106,0.6890000000000001,0.625,0.8270000000000001,0.0749,-7.059,0.122,79.421,0.536,Cluster 4
3359,Wanted Dread and Alive - 2002 Remastered Version,Reggae,0.381,0.795,0.731,0.0016300000000000002,0.0548,-6.056,0.0529,96.161,0.884,Cluster 2
3360,I Need A Roof - 2001 Digital Remaster,Reggae,0.298,0.7020000000000001,0.5670000000000001,2.92e-06,0.198,-9.179,0.0409,145.549,0.7829999999999999,Cluster 3
3361,1865 (96º In The Shade),Reggae,0.0301,0.916,0.397,0.000132,0.0236,-16.065,0.147,131.832,0.7809999999999999,Cluster 1
3362,Party Time,Reggae,0.00117,0.807,0.474,0.0,0.287,-12.29,0.0534,133.47899999999998,0.7290000000000001,Cluster 1
3363,Johnny Too Bad,Reggae,0.107,0.764,0.606,0.179,0.267,-8.754,0.155,165.797,0.7170000000000001,Cluster 3
3364,Healing of The Nation,Reggae,0.0688,0.764,0.6890000000000001,0.0,0.0534,-10.797,0.0518,141.613,0.965,Cluster 3
3365,Fighting Against Conviction,Reggae,0.0937,0.703,0.336,0.0258,0.0447,-15.422,0.334,73.911,0.7120000000000001,Cluster 4
3366,Soul Rebel - 2000 Digital Remaster,Reggae,0.0261,0.825,0.481,0.000164,0.0583,-7.785,0.0345,84.32799999999997,0.6709999999999999,Cluster 4
3367,Hail H.I.M - 2002 Remastered Version,Reggae,0.149,0.775,0.652,0.18,0.0458,-7.881,0.0583,137.866,0.6709999999999999,Cluster 1
3368,Young Girl,Reggae,0.289,0.8390000000000001,0.333,0.0,0.0478,-14.129,0.232,145.018,0.7909999999999999,Cluster 3
3369,Handsworth Revolution,Reggae,0.0259,0.928,0.411,1.06e-05,0.0597,-14.2,0.0916,118.23,0.693,Cluster 1
3370,We A De Rasta,Reggae,0.229,0.875,0.322,0.0384,0.0904,-15.143,0.333,138.167,0.731,Cluster 1
3371,Johnny Too Bad,Reggae,0.424,0.664,0.243,0.7759999999999999,0.0308,-19.972,0.16699999999999998,146.156,0.648,Cluster 3
3372,Aux armes et caetera,Reggae,0.0183,0.912,0.307,0.0223,0.0807,-14.405,0.0587,136.565,0.716,Cluster 1
3373,Bird In Hand,Reggae,0.574,0.8240000000000001,0.61,0.0175,0.123,-8.875,0.307,155.391,0.8,Cluster 3
3374,Rastaman,Reggae,0.0733,0.81,0.473,0.00892,0.366,-12.919,0.162,136.106,0.8540000000000001,Cluster 1
3375,Want Fi Goh Rave,Reggae,0.000427,0.755,0.416,0.0155,0.312,-15.373,0.133,128.983,0.855,Cluster 1
3376,Bam Bam,Reggae,0.0167,0.872,0.434,0.0,0.0867,-11.54,0.188,75.15899999999998,0.458,Cluster 4
3377,Runaway Girl - 1990 Digital Remaster,Reggae,0.236,0.74,0.29,0.000464,0.0956,-14.824000000000002,0.0999,73.173,0.773,Cluster 4
3378,Fat She Fat,Reggae,0.0559,0.885,0.5670000000000001,2.99e-06,0.0633,-9.214,0.368,146.11700000000005,0.93,Cluster 3
3379,No More Fighting - 2001 Digital Remaster,Reggae,0.272,0.784,0.662,0.00181,0.0502,-9.183,0.135,79.535,0.703,Cluster 4
3380,I A Rebel Soul,Reggae,0.0452,0.741,0.436,2.0600000000000006e-05,0.15,-13.470999999999998,0.335,132.90200000000002,0.871,Cluster 1
3381,Tyler,Reggae,0.0134,0.7390000000000001,0.632,0.0556,0.0644,-15.459,0.0829,133.048,0.472,Cluster 1
3382,Vieille canaille,Reggae,0.008329999999999999,0.862,0.27,0.00609,0.059,-13.566,0.223,84.904,0.8340000000000001,Cluster 4
3383,Armagideon (Armagedon),Reggae,0.428,0.7140000000000001,0.4270000000000001,0.257,0.0299,-14.363,0.238,146.39600000000004,0.716,Cluster 3
3384,Country Boy,Reggae,0.0309,0.872,0.403,0.0006230000000000001,0.0884,-12.507,0.191,124.109,0.6829999999999999,Cluster 1
3385,Act Of Affection,Reggae,0.101,0.821,0.612,0.000202,0.0368,-7.013,0.0637,137.46,0.8640000000000001,Cluster 1
3386,Concrete Castle King,Reggae,0.0508,0.81,0.762,5.63e-06,0.0797,-6.688,0.0624,137.389,0.93,Cluster 1
3387,Jack Palance,Reggae,0.926,0.795,0.332,0.0,0.32299999999999995,-15.489,0.0552,99.411,0.966,Cluster 2
3388,Meditation - 2002 Digital Remaster,Reggae,0.0932,0.73,0.442,0.0,0.0804,-9.811,0.15,129.297,0.481,Cluster 1
3389,I Shall Be Released,Reggae,0.0006900000000000001,0.755,0.373,3.85e-06,0.0522,-12.82,0.0425,136.364,0.833,Cluster 1
3390,Creation Dub,Reggae,0.00195,0.73,0.511,0.7809999999999999,0.448,-14.009,0.128,135.726,0.501,Cluster 1
3391,Beautiful Dub,Reggae,0.0106,0.8540000000000001,0.871,0.767,0.0579,-7.596,0.0431,147.116,0.976,Cluster 3
3392,Sweet Sweet Matilda,Reggae,0.102,0.631,0.54,0.0,0.131,-9.027,0.0446,146.392,0.6920000000000001,Cluster 3
3393,Warrior Charge - Remix,Reggae,0.00157,0.7659999999999999,0.48,0.3670000000000001,0.0732,-13.497,0.0618,135.74200000000002,0.962,Cluster 1
3394,The Church,Reggae,0.339,0.7659999999999999,0.383,1.29e-05,0.0924,-14.907,0.0965,117.834,0.691,Cluster 1
3395,Blackjack Davey,Reggae,0.5760000000000001,0.8590000000000001,0.407,0.0,0.14300000000000002,-15.889,0.0762,106.008,0.925,Cluster 2
3396,None A Jah Jah Children,Reggae,0.123,0.857,0.416,0.00521,0.0765,-9.214,0.142,148.55200000000005,0.727,Cluster 3
3397,Planteur punch - Dub Style,Reggae,0.0013800000000000002,0.828,0.713,0.7390000000000001,0.0834,-9.124,0.0956,145.428,0.8029999999999999,Cluster 3
3398,Les Locataires - Sing It Like A Song To Me,Reggae,0.0103,0.595,0.611,0.0,0.107,-8.449,0.491,76.043,0.631,Cluster 4
3399,Good Sensimilia,Reggae,0.0923,0.8809999999999999,0.447,3.14e-06,0.0821,-6.259,0.45,113.046,0.589,Cluster 2
3400,Love Thy Neighbour,Reggae,0.00324,0.635,0.6829999999999999,0.0,0.596,-8.323,0.0366,140.341,0.6659999999999999,Cluster 1
3401,Congoman,Reggae,0.297,0.652,0.594,0.722,0.0946,-15.050999999999998,0.0422,100.371,0.8390000000000001,Cluster 2
3402,Underground,Reggae,0.0241,0.748,0.745,0.6859999999999999,0.7190000000000001,-15.918,0.109,75.137,0.887,Cluster 4
3403,Born For A Purpose,Reggae,0.0498,0.8270000000000001,0.585,0.0073599999999999985,0.114,-9.125,0.037000000000000005,128.81799999999998,0.8809999999999999,Cluster 1
3404,Reggae Street,Reggae,0.00405,0.878,0.318,0.0,0.0445,-14.605,0.068,131.643,0.965,Cluster 1
3405,Love,Reggae,0.0297,0.797,0.563,0.14,0.075,-8.689,0.0569,130.858,0.6729999999999999,Cluster 1
3406,Mushroom,Reggae,0.218,0.754,0.417,0.0,0.116,-10.261,0.103,131.045,0.59,Cluster 1
3407,Good Thing Going,Reggae,0.645,0.6709999999999999,0.519,0.000368,0.31,-11.165,0.0376,77.532,0.939,Cluster 4
3408,Bring The Couchie Come,Reggae,0.267,0.914,0.546,6.809999999999999e-05,0.105,-6.5539999999999985,0.295,130.25799999999998,0.6970000000000001,Cluster 1
3409,Tu Cuerpo Me Arrebata,Reggae,0.247,0.825,0.649,0.000504,0.208,-6.71,0.0442,95.0,0.778,Cluster 2
3410,Dejale Caer To Peso,Reggae,0.198,0.8640000000000001,0.71,0.0,0.0665,-8.154,0.16,96.003,0.7440000000000001,Cluster 2
3411,Sensacion Del Bloque,Reggae,0.0977,0.7090000000000001,0.726,0.0,0.301,-7.129,0.0411,92.006,0.404,Cluster 2
3412,Yo Voy (feat. Daddy Yankee),Reggae,0.0579,0.7859999999999999,0.7290000000000001,0.0,0.101,-4.973,0.187,95.027,0.607,Cluster 2
3413,Doncella,Reggae,0.00221,0.6859999999999999,0.877,0.243,0.108,-5.848,0.131,192.008,0.877,Cluster 3
3414,Zion y Lennox Remix,Reggae,0.0451,0.8079999999999999,0.867,0.00418,0.129,-5.12,0.0434,95.998,0.56,Cluster 2
3415,Ahora (feat. Angel Doze),Reggae,0.0309,0.775,0.917,5e-05,0.0798,-4.27,0.0413,96.033,0.596,Cluster 2
3416,No Te Veo - Digital Single,Reggae,0.0558,0.847,0.873,3.21e-06,0.325,-4.805,0.0804,116.007,0.966,Cluster 1
3417,Mia,Reggae,0.0226,0.8270000000000001,0.7290000000000001,2.6600000000000006e-05,0.0574,-6.943,0.0636,95.988,0.442,Cluster 2
3418,"Sol, Playa Y Arena",Reggae,0.254,0.8220000000000001,0.6559999999999999,0.0,0.329,-6.159,0.11,94.039,0.7340000000000001,Cluster 2
3419,Tu Cintura,Reggae,0.0842,0.802,0.835,0.0,0.142,-7.15,0.117,94.007,0.877,Cluster 2
3420,los Disicipulos,Reggae,0.181,0.629,0.893,0.0,0.115,-4.009,0.275,94.042,0.86,Cluster 2
3421,El Telefono,Reggae,0.188,0.809,0.6890000000000001,0.0,0.469,-7.098,0.135,90.00399999999998,0.498,Cluster 2
3422,"Guasa, Guasa",Reggae,0.446,0.841,0.898,5.61e-06,0.267,-3.439,0.236,96.059,0.862,Cluster 2
3423,Dominicana,Reggae,0.188,0.845,0.906,0.0512,0.0199,-3.804,0.0687,94.987,0.813,Cluster 2
3424,Pa' Que Retozen,Reggae,0.4,0.815,0.856,8.340000000000001e-05,0.244,-3.825,0.122,91.995,0.872,Cluster 2
3425,Punto Y Aparte,Reggae,0.29100000000000004,0.8,0.765,0.0416,0.0977,-5.013,0.0478,95.007,0.722,Cluster 2
3426,Al Natural (feat. Yandel),Reggae,0.246,0.924,0.782,0.0,0.0659,-4.55,0.0816,95.01,0.745,Cluster 2
3427,Prrrum,Reggae,0.102,0.8390000000000001,0.731,0.0,0.336,-4.2010000000000005,0.233,90.01799999999999,0.718,Cluster 2
3428,Esta Noche de Travesuras (feat. Hector el Father),Reggae,0.457,0.828,0.6659999999999999,0.0,0.0834,-7.454,0.152,91.961,0.44,Cluster 2
3429,Yo Voy a Llegar (feat. Zion),Reggae,0.287,0.7390000000000001,0.7859999999999999,0.00232,0.166,-8.707,0.0493,95.002,0.6809999999999999,Cluster 2
3430,Nadie Sabe (feat. Michael Stuart),Reggae,0.142,0.745,0.825,3.75e-05,0.0859,-4.857,0.0556,90.00399999999998,0.622,Cluster 2
3431,Hoy (feat. Cheka),Reggae,0.0651,0.799,0.8420000000000001,0.00184,0.0608,-6.916,0.046,95.012,0.586,Cluster 2
3432,Hoy - Chosen Few Remix,Reggae,0.138,0.606,0.888,9.29e-05,0.0645,-4.795,0.0724,174.03900000000004,0.813,Cluster 3
3433,Amor Prohibido,Reggae,0.0951,0.753,0.8540000000000001,3.71e-06,0.0667,-6.1770000000000005,0.0606,87.01700000000002,0.693,Cluster 4
3434,No Quiere Novio,Reggae,0.446,0.87,0.614,0.00035,0.0911,-9.892,0.259,95.016,0.804,Cluster 2
3435,Dale Don Dale,Reggae,0.0269,0.8320000000000001,0.815,0.00028,0.0892,-7.81,0.0971,95.031,0.809,Cluster 2
3436,Cuentale,Reggae,0.196,0.6859999999999999,0.936,0.000406,0.249,-3.509,0.181,89.98,0.632,Cluster 2
3437,Not To Much,Reggae,0.0202,0.7490000000000001,0.6829999999999999,0.0,0.362,-5.535,0.0584,92.028,0.238,Cluster 2
3438,Llamé Pa' Verte (Bailando Sexy),Reggae,0.0813,0.856,0.809,0.0,0.084,-5.1320000000000014,0.07200000000000001,95.007,0.649,Cluster 2
3439,Solo Una Noche,Reggae,0.0945,0.82,0.6409999999999999,0.0,0.0676,-7.338999999999999,0.111,90.01100000000002,0.545,Cluster 2
3440,Mayor Que Yo,Reggae,0.00173,0.76,0.866,2.13e-06,0.141,-6.965,0.0948,89.999,0.57,Cluster 2
3441,Sin El,Reggae,0.131,0.715,0.66,0.0,0.11,-5.542999999999998,0.197,89.604,0.693,Cluster 4
3442,Sensación,Reggae,0.14,0.8270000000000001,0.7829999999999999,0.0,0.304,-5.622000000000001,0.0509,94.983,0.7709999999999999,Cluster 2
3443,Paleta,Reggae,0.145,0.867,0.83,0.0,0.439,-4.979,0.18,94.998,0.6829999999999999,Cluster 2
3444,Noche De Sexo,Reggae,0.12,0.6509999999999999,0.733,0.0,0.682,-5.3439999999999985,0.245,94.076,0.499,Cluster 2
3445,Mírala Bien,Reggae,0.235,0.818,0.86,0.0,0.07400000000000001,-4.348,0.152,95.997,0.687,Cluster 2
3446,Lento,Reggae,0.086,0.826,0.91,1.31e-05,0.133,-4.394,0.0664,93.981,0.6920000000000001,Cluster 2
3447,Yo Quiero,Reggae,0.305,0.86,0.8059999999999999,0.0,0.101,-4.292,0.0544,94.982,0.725,Cluster 2
3448,Sexy Movimiento,Reggae,0.358,0.812,0.767,1.13e-05,0.142,-6.233,0.0399,104.99,0.7659999999999999,Cluster 2
3449,Abusadora,Reggae,0.0452,0.78,0.7759999999999999,0.000488,0.0813,-4.565,0.0527,114.988,0.203,Cluster 1
3450,Me Estas Tentando,Reggae,0.324,0.8079999999999999,0.914,6.24e-06,0.32,-2.654,0.0549,116.01,0.779,Cluster 1
3451,Dembow,Reggae,0.259,0.723,0.807,0.0,0.127,-4.23,0.123,93.027,0.851,Cluster 2
3452,Te Suelto el Pelo,Reggae,0.0153,0.792,0.7120000000000001,1.43e-06,0.573,-5.337999999999999,0.0663,94.994,0.928,Cluster 2
3453,More,Reggae,0.209,0.687,0.778,0.0,0.117,-6.622999999999998,0.101,172.047,0.865,Cluster 3
3454,Zun Da Da,Reggae,0.285,0.501,0.772,4.71e-05,0.0918,-7.772,0.18,84.57799999999997,0.636,Cluster 4
3455,Fantasma - Main,Reggae,0.061,0.633,0.7040000000000001,1.16e-06,0.947,-6.936,0.134,183.939,0.7509999999999999,Cluster 3
3456,Chica Virtual - Bonus,Reggae,0.172,0.89,0.607,3.41e-05,0.246,-4.625,0.0539,110.986,0.6990000000000001,Cluster 2
3457,Dame Lo Que Quiero,Reggae,0.217,0.861,0.7190000000000001,0.0,0.18600000000000005,-5.109,0.07200000000000001,94.975,0.5660000000000001,Cluster 2
3458,Igual Que Ayer,Reggae,0.0226,0.7959999999999999,0.742,0.0,0.0327,-7.212999999999999,0.0451,94.022,0.4,Cluster 2
3459,Me Matas,Reggae,0.0631,0.777,0.696,0.0,0.503,-8.168,0.118,92.96,0.527,Cluster 2
3460,Down,Reggae,0.544,0.805,0.792,0.00145,0.11,-6.511,0.0882,94.99,0.7909999999999999,Cluster 2
3461,Tengo Un Amor - Remix Version,Reggae,0.59,0.7829999999999999,0.608,0.0,0.158,-5.674,0.0345,134.005,0.914,Cluster 1
3462,Un Sueño,Reggae,0.274,0.7959999999999999,0.589,0.0345,0.421,-8.1,0.0749,95.019,0.764,Cluster 2
3463,Down - Remix,Reggae,0.664,0.857,0.745,0.000147,0.191,-6.925,0.168,95.003,0.871,Cluster 2
3464,5 Letras,Reggae,0.272,0.82,0.7879999999999999,1.65e-06,0.0404,-5.478,0.191,93.961,0.648,Cluster 2
3465,Eso Ehh..!!!,Reggae,0.34700000000000003,0.908,0.81,3.4899999999999995e-05,0.268,-6.752999999999999,0.132,95.006,0.76,Cluster 2
3466,El Tiburón,Reggae,0.158,0.8809999999999999,0.8220000000000001,4.42e-06,0.119,-6.375,0.0995,94.033,0.523,Cluster 2
3467,Wiki Wiki,Reggae,0.08900000000000001,0.7829999999999999,0.879,0.003,0.277,-3.938,0.0765,82.01700000000002,0.898,Cluster 4
3468,Mi Gatita Y Yo,Reggae,0.00155,0.752,0.8109999999999999,0.0528,0.0849,-8.271,0.056,94.995,0.8170000000000001,Cluster 2
3469,Vamos Pa' La Disco,Reggae,0.0647,0.821,0.7609999999999999,0.00161,0.112,-8.465,0.0452,92.997,0.78,Cluster 2
3470,No Quiere Novio,Reggae,0.28600000000000003,0.868,0.785,0.00587,0.0952,-6.358,0.253,94.994,0.7879999999999999,Cluster 2
3471,Flow Natural,Reggae,0.121,0.831,0.789,0.0,0.328,-5.497999999999998,0.0661,101.035,0.8270000000000001,Cluster 2
3472,Permitame,Reggae,0.0247,0.631,0.67,0.0,0.128,-6.957999999999998,0.153,213.99,0.884,Cluster 3
